track_condition_id,date,week_day,cushion_value,moisture_turf_goal,moisture_turf_4c,moisture_dirt_goal,moisture_dirt_4c
202106050813,2021-12-27,mo,9.3,10.8,10.9,6.4,5.1
202106050914,2021-12-28,tu,9.1,9.3,11.1,6.0,5.1
202107010001,2021-01-04,mo,10.5,13.7,10.8,4.2,4.9
202107010102,2021-01-05,tu,10.0,12.7,10.1,4.2,4.7
202107010103,2021-01-08,fr,10.8,11.8,12.4,2.8,3.6
202107010204,2021-01-09,sa,10.9,12.2,12.7,2.1,2.7
202107010305,2021-01-10,su,10.6,13.2,11.2,2.0,3.1
202107010406,2021-01-11,mo,10.2,13.6,12.1,2.0,3.0
202107010407,2021-01-15,fr,10.0,12.5,12.1,2.2,3.0
202107010508,2021-01-16,sa,10.2,13.0,10.7,2.4,2.8
202107010609,2021-01-17,su,10.4,12.4,12.2,2.4,2.9
202107010610,2021-01-22,fr,10.0,12.1,10.7,1.7,1.9
202107010711,2021-01-23,sa,10.4,11.6,11.7,2.1,2.3
202107010812,2021-01-24,su,8.2,17.2,15.9,14.4,15.0
202107010813,2021-01-29,fr,9.7,15.3,13.7,7.5,9.0
202107010914,2021-01-30,sa,9.8,14.7,14.8,11.0,12.3
202107011015,2021-01-31,su,9.9,13.0,12.9,7.3,9.7
202107011016,2021-02-05,fr,9.6,15.9,12.9,10.0,9.3
202107011117,2021-02-06,sa,9.9,14.5,14.0,8.7,7.1
202107011218,2021-02-07,su,10.0,13.8,13.4,9.6,10.0
202107020001,2021-03-12,fr,9.9,12.9,12.5,6.4,9.0
202107020102,2021-03-13,sa,6.9,20.7,17.5,15.0,19.0
202107020203,2021-03-14,su,8.2,17.0,14.6,16.6,17.3
202107020204,2021-03-19,fr,10.5,14.5,12.0,6.8,8.1
202107020305,2021-03-20,sa,10.4,13.2,12.0,6.0,7.0
202107020406,2021-03-21,su,9.0,12.1,13.5,12.5,12.3
202107020407,2021-03-26,fr,9.6,14.0,12.9,9.3,10.3
202107020508,2021-03-27,sa,10.2,13.9,13.4,8.4,8.2
202107020609,2021-03-28,su,10.7,11.7,13.8,8.0,8.1
202107030001,2021-05-07,fr,9.0,14.0,13.2,9.7,10.7
202107030102,2021-05-08,sa,8.9,14.4,13.7,9.8,12.1
202107030203,2021-05-09,su,9.4,14.3,13.5,10.2,11.2
202107030204,2021-05-14,fr,9.7,13.7,11.0,2.0,3.1
202107030305,2021-05-15,sa,10.0,13.0,10.3,2.9,3.1
202107030406,2021-05-16,su,10.5,13.3,10.1,2.8,3.2
202107030407,2021-05-21,fr,6.0,17.6,16.6,18.2,17.6
202107030508,2021-05-22,sa,8.6,16.7,13.8,17.3,16.5
202107030609,2021-05-23,su,9.2,13.3,13.0,11.0,11.4
202107030610,2021-05-28,fr,8.2,17.6,14.1,16.3,14.6
202107030711,2021-05-29,sa,9.0,14.2,13.1,11.4,11.9
202107030812,2021-05-30,su,9.2,13.1,14.3,8.1,9.1
202107040001,2021-06-04,fr,7.6,16.1,13.2,9.8,8.9
202107040102,2021-06-05,sa,8.5,15.7,14.5,18.8,16.7
202107040203,2021-06-06,su,8.6,14.0,14.1,12.0,13.1
202107040204,2021-06-11,fr,10.5,12.6,9.5,3.9,3.9
202107040305,2021-06-12,sa,10.3,12.9,11.0,2.0,4.0
202107040406,2021-06-13,su,10.1,11.5,9.2,2.7,2.9
202107050001,2021-09-10,fr,10.3,13.0,13.5,11.4,11.5
202107050102,2021-09-11,sa,10.7,12.5,12.5,6.3,7.6
202107050203,2021-09-12,su,9.7,13.2,12.8,9.7,9.3
202107050204,2021-09-17,fr,10.8,13.5,11.4,6.7,6.6
202107050305,2021-09-18,sa,7.1,17.0,15.0,18.7,18.2
202107050406,2021-09-19,su,9.8,14.0,14.6,10.6,14.0
202107050507,2021-09-20,mo,9.9,14.4,12.8,11.4,11.4
202107050508,2021-09-24,fr,10.2,13.0,15.0,5.3,5.6
202107050609,2021-09-25,sa,10.0,13.7,14.4,6.2,6.7
202107050710,2021-09-26,su,9.9,15.2,13.3,5.1,4.6
202107050711,2021-10-01,fr,10.7,15.0,14.2,5.0,4.4
202107050812,2021-10-02,sa,10.0,13.7,14.5,3.6,5.6
202107050913,2021-10-03,su,10.2,12.7,14.3,3.5,2.9
202107060001,2021-12-03,fr,9.7,14.5,14.0,9.9,8.9
202107060102,2021-12-04,sa,10.3,14.5,14.0,8.2,7.2
202107060203,2021-12-05,su,9.9,13.3,13.8,7.2,6.5
202107060204,2021-12-10,fr,9.7,14.3,14.1,11.9,11.1
202107060305,2021-12-11,sa,9.9,14.0,13.1,8.7,8.9
202107060406,2021-12-12,su,10.2,13.3,13.1,8.2,8.0
202107060407,2021-12-17,fr,7.7,14.8,15.6,17.8,17.8
202107060508,2021-12-18,sa,8.9,14.9,16.7,17.8,15.9
202107060609,2021-12-19,su,9.3,14.2,14.5,12.7,12.6
202109010001,2021-02-12,fr,9.0,10.0,10.2,5.3,5.3
202109010102,2021-02-13,sa,9.5,10.4,10.8,5.1,4.2
202109010203,2021-02-14,su,9.6,9.2,10.9,4.2,4.9
202109010204,2021-02-19,fr,9.6,9.2,9.7,7.8,6.6
202109010305,2021-02-20,sa,9.7,9.0,10.4,6.9,6.7
202109010406,2021-02-21,su,10.1,8.6,10.7,5.5,6.2
202109010407,2021-02-26,fr,9.7,9.3,10.6,4.9,4.7
202109010508,2021-02-27,sa,9.7,9.4,10.6,5.3,4.9
202109010609,2021-02-28,su,10.0,8.1,9.4,3.3,3.1
202109010610,2021-03-05,fr,9.5,10.3,11.0,11.4,11.2
202109010711,2021-03-06,sa,9.0,10.6,11.9,11.1,12.9
202109010812,2021-03-07,su,9.7,9.8,10.6,9.2,10.9
202109010813,2021-03-12,fr,10.6,9.6,9.0,5.2,5.8
202109010914,2021-03-13,sa,9.1,12.9,14.5,14.9,16.8
202109011015,2021-03-14,su,9.4,10.2,10.7,12.8,12.1
202109011016,2021-03-19,fr,10.4,8.6,11.6,6.0,5.6
202109011117,2021-03-20,sa,10.4,9.2,11.3,5.7,5.1
202109011218,2021-03-21,su,8.9,10.7,12.8,8.6,8.9
202109020001,2021-03-26,fr,10.1,9.5,10.5,7.0,9.1
202109020102,2021-03-27,sa,10.2,8.9,11.0,5.4,6.4
202109020203,2021-03-28,su,10.3,9.0,9.3,4.7,4.9
202109020204,2021-04-02,fr,9.8,8.9,11.9,10.4,9.4
202109020305,2021-04-03,sa,9.5,8.6,10.5,3.7,4.2
202109020406,2021-04-04,su,10.3,7.8,9.7,2.7,3.4
202109020407,2021-04-09,fr,9.9,9.7,8.7,7.0,7.0
202109020508,2021-04-10,sa,9.6,10.1,9.7,5.3,6.3
202109020609,2021-04-11,su,9.9,9.8,9.7,3.1,4.2
202109020610,2021-04-16,fr,9.9,9.8,10.5,6.6,8.5
202109020711,2021-04-17,sa,8.8,9.7,10.5,7.0,8.3
202109020812,2021-04-18,su,8.8,12.1,11.5,14.9,16.5
202109020813,2021-04-23,fr,10.1,9.0,8.6,4.6,4.7
202109020914,2021-04-24,sa,9.7,8.7,8.0,3.7,4.5
202109021015,2021-04-25,su,9.9,8.8,7.9,2.9,3.3
202109021016,2021-04-30,fr,9.2,11.2,10.8,14.6,14.8
202109021117,2021-05-01,sa,9.5,10.9,9.1,9.6,9.5
202109021218,2021-05-02,su,9.5,10.1,9.6,9.3,10.5
202109030001,2021-06-18,fr,9.3,9.9,9.5,7.5,7.7
202109030102,2021-06-19,sa,7.8,12.7,12.5,14.9,15.9
202109030203,2021-06-20,su,8.4,11.6,10.5,12.6,15.2
202109030204,2021-06-25,fr,9.0,9.6,9.3,7.1,6.7
202109030305,2021-06-26,sa,9.4,9.5,8.3,4.4,5.3
202109030406,2021-06-27,su,9.9,8.2,7.7,4.1,4.0
202109040001,2021-10-08,fr,8.8,11.2,11.9,2.0,1.9
202109040102,2021-10-09,sa,8.8,10.2,11.9,1.9,1.8
202109040203,2021-10-10,su,8.9,10.2,11.7,1.8,1.8
202109040204,2021-10-15,fr,8.8,9.9,11.0,1.9,2.2
202109040305,2021-10-16,sa,8.6,9.2,11.1,1.9,1.9
202109040406,2021-10-17,su,8.1,11.6,12.8,7.4,8.0
202109040407,2021-10-22,fr,9.2,9.6,10.1,4.0,4.1
202109040508,2021-10-23,sa,9.3,9.0,9.0,3.5,3.5
202109040609,2021-10-24,su,9.6,8.6,9.1,3.4,3.4
202109040610,2021-10-29,fr,9.6,9.5,9.9,7.3,7.9
202109040711,2021-10-30,sa,9.5,9.8,10.7,5.7,6.7
202109040812,2021-10-31,su,9.7,9.0,10.6,4.9,5.0
202109050001,2021-11-05,fr,9.4,8.8,9.7,4.2,4.0
202109050102,2021-11-06,sa,9.3,9.4,9.0,2.8,3.7
202109050203,2021-11-07,su,9.4,8.0,8.7,2.5,2.8
202109050204,2021-11-12,fr,9.0,10.4,11.6,10.6,11.2
202109050305,2021-11-13,sa,9.5,10.4,10.8,8.6,8.7
202109050406,2021-11-14,su,9.8,10.1,10.4,7.1,7.1
202109050407,2021-11-19,fr,9.6,9.9,10.5,4.9,5.9
202109050508,2021-11-20,sa,9.8,9.3,10.8,5.5,5.5
202109050609,2021-11-21,su,10.2,8.7,9.9,4.1,4.0
202109050610,2021-11-26,fr,9.7,9.5,10.0,7.4,6.1
202109050711,2021-11-27,sa,9.7,10.2,10.2,6.9,5.9
202109050812,2021-11-28,su,9.7,9.9,10.5,5.4,5.3
202109060001,2021-12-03,fr,9.5,12.1,10.7,9.4,8.5
202109060102,2021-12-04,sa,9.6,10.4,9.1,7.5,8.5
202109060203,2021-12-05,su,10.0,10.5,9.4,7.1,7.6
202109060204,2021-12-10,fr,9.8,10.3,9.8,8.6,8.2
202109060305,2021-12-11,sa,9.8,10.3,9.9,6.6,7.3
202109060406,2021-12-12,su,9.8,10.5,9.6,6.5,6.4
202109060407,2021-12-17,fr,9.2,12.2,11.1,16.8,17.7
202109060508,2021-12-18,sa,9.4,11.7,10.6,13.5,18.0
202109060510,2021-12-24,fr,9.4,10.1,9.6,6.6,6.1
202109060609,2021-12-19,su,9.6,10.5,9.7,9.4,9.8
202109060611,2021-12-25,sa,9.3,10.8,9.6,6.5,6.1
202109060712,2021-12-26,su,9.4,10.5,9.2,5.3,6.0
202109060813,2021-12-27,mo,9.4,10.1,8.6,3.4,3.7
202109060914,2021-12-28,tu,9.6,10.4,8.8,3.8,3.5
202110010001,2021-01-15,fr,9.6,9.0,9.4,10.2,10.8
202110010004,2021-01-22,fr,9.8,8.2,8.6,6.8,6.3
202110010007,2021-01-29,fr,9.8,8.4,8.9,10.7,11.3
202110010010,2021-02-05,fr,9.6,8.0,8.8,11.6,12.0
202110010102,2021-01-16,sa,8.8,8.5,8.8,9.1,9.6
202110010203,2021-01-17,su,9.7,8.1,8.3,8.3,9.2
202110010305,2021-01-23,sa,8.3,9.0,9.8,10.6,9.0
202110010406,2021-01-24,su,7.8,11.0,11.7,16.6,17.2
202110010508,2021-01-30,sa,9.5,8.3,8.6,10.2,11.2
202110010609,2021-01-31,su,9.8,7.7,8.1,10.5,10.8
202110010711,2021-02-06,sa,9.5,8.1,8.5,11.9,11.6
202110010812,2021-02-07,su,9.3,8.1,8.3,10.3,10.6
202110020001,2021-02-12,fr,9.9,7.9,8.1,4.7,5.1
202110020004,2021-02-19,fr,9.4,8.2,8.6,12.9,12.7
202110020007,2021-02-26,fr,7.6,12.4,11.9,18.2,18.5
202110020010,2021-03-05,fr,8.6,11.6,10.8,14.6,16.6
202110020102,2021-02-13,sa,9.8,7.4,7.7,4.6,5.1
202110020203,2021-02-14,su,10.0,6.8,7.0,2.9,2.7
202110020305,2021-02-20,sa,9.5,8.0,8.3,11.5,11.0
202110020406,2021-02-21,su,10.0,8.0,8.2,10.0,10.7
202110020508,2021-02-27,sa,8.9,11.4,11.0,17.6,16.3
202110020609,2021-02-28,su,9.0,9.7,9.8,14.1,14.6
202110020711,2021-03-06,sa,8.5,11.2,10.5,14.3,15.5
202110020812,2021-03-07,su,9.1,9.4,8.6,12.4,12.4
202110030001,2021-07-02,fr,9.6,10.2,10.8,7.4,7.1
202110030004,2021-07-09,fr,8.2,11.7,11.9,17.5,19.0
202110030007,2021-07-16,fr,9.5,8.8,9.4,4.7,2.9
202110030102,2021-07-03,sa,9.9,8.5,9.9,6.8,5.9
202110030203,2021-07-04,su,9.8,8.2,9.7,6.2,6.0
202110030305,2021-07-10,sa,9.1,9.1,10.5,12.1,16.0
202110030406,2021-07-11,su,9.7,8.6,9.4,10.9,12.3
202110030508,2021-07-17,sa,9.3,9.2,9.8,3.9,3.7
202110030609,2021-07-18,su,9.1,9.6,10.0,4.7,4.0
202110040001,2021-08-13,fr,8.4,10.6,12.1,18.2,17.6
202110040004,2021-08-20,fr,9.1,8.7,9.3,7.9,9.2
202110040007,2021-08-27,fr,9.1,8.8,10.3,10.1,10.0
202110040010,2021-09-03,fr,6.1,15.7,15.9,17.6,18.9
202110040102,2021-08-14,sa,7.3,15.5,15.9,18.9,19.1
202110040203,2021-08-15,su,8.2,12.8,14.1,15.5,16.0
202110040305,2021-08-21,sa,9.1,8.1,9.2,6.3,7.5
202110040406,2021-08-22,su,8.7,10.3,11.5,17.4,19.0
202110040508,2021-08-28,sa,9.3,8.3,9.4,8.8,8.4
202110040609,2021-08-29,su,9.6,7.9,9.6,5.4,6.3
202110040711,2021-09-04,sa,8.3,10.4,12.7,14.4,15.1
202110040812,2021-09-05,su,9.3,8.4,10.4,12.0,13.2
202201010001,2022-07-22,fr,6.8,13.5,14.1,3.2,3.1
202201010004,2022-07-29,fr,6.8,13.0,14.8,2.1,2.0
202201010007,2022-08-05,fr,6.9,12.9,13.4,4.1,5.3
202201010102,2022-07-23,sa,6.5,13.0,15.0,5.0,6.6
202201010203,2022-07-24,su,6.9,13.3,13.8,6.2,5.8
202201010305,2022-07-30,sa,7.3,12.6,13.6,1.9,2.2
202201010406,2022-07-31,su,7.2,12.4,12.7,2.2,2.0
202201010508,2022-08-06,sa,7.5,12.7,13.7,2.7,3.4
202201010609,2022-08-07,su,7.6,11.9,12.6,2.3,2.4
202201020001,2022-08-12,fr,6.5,16.5,17.2,18.1,17.0
202201020004,2022-08-19,fr,7.5,12.0,12.4,6.7,6.7
202201020007,2022-08-26,fr,7.4,12.6,13.6,1.8,1.4
202201020010,2022-09-02,fr,7.2,13.5,14.4,9.8,12.6
202201020102,2022-08-13,sa,6.9,14.4,15.7,12.8,14.8
202201020203,2022-08-14,su,7.0,13.8,14.2,8.8,9.4
202201020305,2022-08-20,sa,7.1,12.3,12.9,4.2,4.3
202201020406,2022-08-21,su,7.3,13.5,14.0,4.3,5.3
202201020508,2022-08-27,sa,7.7,11.5,12.4,1.7,1.5
202201020609,2022-08-28,su,8.1,11.2,11.6,1.8,2.0
202201020711,2022-09-03,sa,7.7,12.6,13.6,7.4,8.6
202201020812,2022-09-04,su,8.0,12.0,12.9,6.0,6.8
202202010001,2022-06-10,fr,7.0,12.5,14.7,3.3,5.6
202202010102,2022-06-11,sa,7.2,13.3,13.0,3.4,4.5
202202010203,2022-06-12,su,7.4,12.5,12.7,2.5,4.1
202202010204,2022-06-17,fr,7.3,13.2,12.7,7.3,7.4
202202010305,2022-06-18,sa,7.4,13.3,11.9,6.3,6.5
202202010406,2022-06-19,su,7.2,13.4,12.5,4.5,5.0
202202010407,2022-06-24,fr,6.2,18.2,16.6,16.9,15.9
202202010508,2022-06-25,sa,7.0,18.0,16.1,14.9,16.0
202202010609,2022-06-26,su,7.1,15.2,14.6,9.3,8.7
202202010610,2022-07-01,fr,7.1,15.6,14.9,12.1,12.5
202202010711,2022-07-02,sa,7.0,15.2,14.6,12.3,12.9
202202010812,2022-07-03,su,7.1,14.8,14.0,9.8,10.5
202202010813,2022-07-08,fr,7.3,14.8,12.5,3.8,3.5
202202010914,2022-07-09,sa,7.5,15.1,13.3,3.6,3.5
202202011015,2022-07-10,su,7.3,13.9,13.5,5.1,4.8
202202011016,2022-07-15,fr,7.7,15.1,12.7,4.5,6.8
202202011117,2022-07-16,sa,7.5,15.3,13.8,7.2,7.8
202202011218,2022-07-17,su,7.1,15.3,13.9,10.2,11.2
202203010001,2022-04-15,fr,7.6,12.8,16.0,7.4,9.4
202203010102,2022-04-16,sa,7.5,13.4,15.9,14.0,16.4
202203010203,2022-04-17,su,7.8,12.1,14.7,8.6,11.0
202203010204,2022-04-22,fr,8.5,9.8,11.9,6.9,8.4
202203010305,2022-04-23,sa,8.0,12.6,12.7,6.2,6.0
202203010406,2022-04-24,su,8.3,11.5,12.4,4.5,5.2
202203010407,2022-04-29,fr,8.4,11.6,10.6,3.0,3.6
202203010508,2022-04-30,sa,8.0,14.2,15.5,17.8,17.6
202203010609,2022-05-01,su,7.9,13.3,13.3,12.3,11.8
202203020001,2022-07-01,fr,8.2,12.8,14.9,5.9,6.3
202203020102,2022-07-02,sa,8.7,11.8,13.6,4.9,5.1
202203020203,2022-07-03,su,8.5,13.6,13.5,3.9,3.4
202203020204,2022-07-08,fr,8.2,11.6,13.3,8.0,8.0
202203020305,2022-07-09,sa,8.4,11.1,12.4,7.5,7.0
202203020406,2022-07-10,su,8.8,9.4,12.0,6.0,6.2
202203020407,2022-07-15,fr,8.3,13.0,14.8,13.3,12.1
202203020508,2022-07-16,sa,8.2,14.5,16.5,17.9,17.7
202203020609,2022-07-17,su,8.2,14.6,12.7,14.2,14.3
202203020610,2022-07-22,fr,7.8,13.4,15.3,11.6,10.2
202203020711,2022-07-23,sa,8.1,12.0,13.0,14.1,14.7
202203020812,2022-07-24,su,8.3,11.1,12.4,11.6,12.8
202203030001,2022-11-04,fr,9.2,12.8,11.3,5.7,4.5
202203030102,2022-11-05,sa,9.1,11.1,14.3,5.9,5.4
202203030203,2022-11-06,su,8.9,11.7,13.6,4.7,4.4
202203030204,2022-11-11,fr,8.9,14.0,13.6,4.5,3.8
202203030305,2022-11-12,sa,8.9,12.0,13.6,5.7,5.7
202203030406,2022-11-13,su,8.9,11.2,13.4,3.9,3.6
202203030407,2022-11-18,fr,8.9,13.2,14.6,4.9,3.2
202203030508,2022-11-19,sa,8.9,12.2,13.8,4.7,5.2
202203030609,2022-11-20,su,9.0,12.5,12.9,4.4,3.5
202204010001,2022-05-06,fr,9.8,10.4,11.5,5.8,4.4
202204010102,2022-05-07,sa,10.2,10.4,12.3,4.9,4.8
202204010203,2022-05-08,su,9.5,9.3,9.6,4.4,4.3
202204010204,2022-05-13,fr,9.4,12.7,14.2,5.4,5.9
202204010305,2022-05-14,sa,8.9,13.9,15.9,10.2,10.6
202204010406,2022-05-15,su,9.7,11.5,12.5,8.8,11.4
202204010407,2022-05-20,fr,9.4,11.6,13.7,3.5,3.2
202204010508,2022-05-21,sa,9.7,10.8,11.0,4.6,3.8
202204010609,2022-05-22,su,9.1,11.3,14.2,5.6,5.5
202204010610,2022-05-27,fr,6.6,16.8,21.4,18.0,18.1
202204010711,2022-05-28,sa,9.2,12.9,16.2,13.6,15.1
202204010812,2022-05-29,su,9.7,10.8,10.7,7.9,10.3
202204020001,2022-07-29,fr,9.3,12.2,12.6,2.3,2.2
202204020102,2022-07-30,sa,9.2,13.6,13.1,2.1,2.8
202204020203,2022-07-31,su,9.0,12.6,12.9,1.9,2.0
202204020204,2022-08-05,fr,8.9,12.1,12.9,9.0,9.9
202204020305,2022-08-06,sa,9.1,13.2,12.0,7.8,6.8
202204020406,2022-08-07,su,9.1,13.8,13.1,5.3,3.9
202204030001,2022-08-12,fr,10.0,13.1,11.6,1.8,2.3
202204030102,2022-08-13,sa,9.6,12.4,13.2,3.4,2.2
202204030203,2022-08-14,su,8.6,15.2,17.2,16.0,16.5
202204030204,2022-08-19,fr,9.8,12.4,13.6,10.7,11.2
202204030305,2022-08-20,sa,9.7,12.4,12.7,7.6,6.9
202204030406,2022-08-21,su,9.2,14.2,17.0,15.4,13.9
202204030407,2022-08-26,fr,9.2,13.4,14.1,12.8,11.6
202204030508,2022-08-27,sa,9.6,13.7,13.5,9.6,10.6
202204030609,2022-08-28,su,8.8,12.5,12.9,8.8,8.6
202204030610,2022-09-02,fr,9.4,14.2,14.5,11.2,13.0
202204030711,2022-09-03,sa,9.7,12.3,11.5,7.4,7.8
202204030812,2022-09-04,su,9.5,11.1,12.1,7.8,8.8
202204040001,2022-10-14,fr,9.6,12.4,14.2,6.7,6.7
202204040102,2022-10-15,sa,9.7,12.0,11.8,5.9,7.0
202204040203,2022-10-16,su,9.8,11.3,12.0,5.0,4.1
202204040204,2022-10-21,fr,9.9,11.8,12.2,5.1,5.8
202204040305,2022-10-22,sa,9.9,11.7,12.1,5.8,5.1
202204040406,2022-10-23,su,9.7,13.5,12.7,7.0,7.6
202204040407,2022-10-28,fr,9.8,11.9,12.4,4.4,5.5
202204040508,2022-10-29,sa,9.2,13.0,12.9,7.4,7.1
202204040609,2022-10-30,su,8.9,12.9,12.1,7.8,8.9
202205010001,2022-01-28,fr,9.4,13.1,12.1,2.3,2.5
202205010004,2022-02-04,fr,8.8,15.2,14.5,2.5,3.1
202205010007,2022-02-11,fr,8.2,16.8,17.6,15.4,14.9
202205010010,2022-02-18,fr,8.9,15.1,14.6,8.1,8.7
202205010102,2022-01-29,sa,9.2,12.8,12.3,2.3,1.8
202205010203,2022-01-30,su,9.2,12.7,12.9,1.4,1.7
202205010305,2022-02-05,sa,8.9,14.7,13.5,2.7,3.1
202205010406,2022-02-06,su,8.9,13.8,12.6,1.6,1.7
202205010508,2022-02-12,sa,8.6,15.6,15.6,12.6,12.3
202205010609,2022-02-13,su,8.9,14.7,14.0,11.8,11.5
202205010711,2022-02-19,sa,9.3,15.0,14.2,7.8,7.0
202205010812,2022-02-20,su,7.7,17.7,16.5,9.2,9.5
202205020001,2022-04-22,fr,9.1,19.1,18.3,13.5,15.2
202205020004,2022-04-29,fr,9.7,13.9,12.7,4.6,5.0
202205020007,2022-05-06,fr,9.3,15.4,13.7,4.2,5.0
202205020010,2022-05-13,fr,8.8,17.8,16.0,8.8,8.5
202205020013,2022-05-20,fr,9.1,16.2,14.7,3.5,4.4
202205020016,2022-05-27,fr,8.2,17.8,17.4,15.7,16.6
202205020102,2022-04-23,sa,9.4,15.0,15.7,10.6,10.4
202205020203,2022-04-24,su,9.4,13.9,14.0,5.7,5.8
202205020305,2022-04-30,sa,9.0,17.8,18.0,14.2,15.0
202205020406,2022-05-01,su,9.1,15.7,15.8,9.6,10.2
202205020508,2022-05-07,sa,9.5,13.4,14.9,5.2,4.2
202205020609,2022-05-08,su,9.7,12.8,13.6,3.2,2.5
202205020711,2022-05-14,sa,8.6,18.3,17.8,12.9,13.5
202205020812,2022-05-15,su,9.2,15.2,14.9,10.6,10.7
202205020914,2022-05-21,sa,9.4,14.7,13.3,4.0,3.9
202205021015,2022-05-22,su,8.9,17.9,16.6,8.4,8.8
202205021117,2022-05-28,sa,9.0,15.9,16.8,11.9,11.3
202205021218,2022-05-29,su,9.3,15.8,15.0,7.7,7.7
202205030001,2022-06-03,fr,9.8,12.6,11.6,4.5,4.5
202205030004,2022-06-10,fr,9.8,14.4,12.9,7.3,8.4
202205030007,2022-06-17,fr,9.1,15.8,14.7,6.3,6.9
202205030010,2022-06-24,fr,9.1,15.8,15.0,5.0,5.1
202205030102,2022-06-04,sa,9.0,15.1,14.2,7.7,8.0
202205030203,2022-06-05,su,9.5,14.6,14.0,4.4,4.2
202205030305,2022-06-11,sa,9.6,12.7,13.1,6.0,6.5
202205030406,2022-06-12,su,9.0,17.6,16.3,8.1,7.5
202205030508,2022-06-18,sa,9.3,16.2,15.0,4.9,6.1
202205030609,2022-06-19,su,9.1,16.7,15.2,5.3,6.1
202205030711,2022-06-25,sa,9.5,14.8,14.0,3.3,4.0
202205030812,2022-06-26,su,9.6,13.5,12.6,2.1,2.0
202205040001,2022-10-07,fr,8.7,17.3,16.4,11.2,10.8
202205040005,2022-10-14,fr,8.3,18.3,17.4,11.0,10.6
202205040008,2022-10-21,fr,8.9,13.7,14.7,4.7,5.3
202205040011,2022-10-28,fr,8.9,15.3,14.0,2.0,1.8
202205040102,2022-10-08,sa,8.7,17.3,17.7,14.9,14.1
202205040203,2022-10-09,su,8.9,16.9,15.5,9.0,10.2
202205040304,2022-10-10,mo,8.4,17.5,17.2,16.0,16.0
202205040406,2022-10-15,sa,8.8,17.9,17.7,9.0,9.5
202205040507,2022-10-16,su,9.0,14.3,13.8,8.8,7.3
202205040609,2022-10-22,sa,9.0,14.6,14.7,4.3,4.4
202205040710,2022-10-23,su,9.1,13.9,14.9,3.9,4.2
202205040812,2022-10-29,sa,9.0,14.5,13.2,2.1,2.1
202205040913,2022-10-30,su,9.1,13.3,13.8,2.6,2.1
202205050001,2022-11-04,fr,9.2,14.8,13.3,2.3,2.5
202205050004,2022-11-11,fr,9.1,14.5,13.5,3.3,2.7
202205050007,2022-11-18,fr,9.3,14.6,13.6,4.0,4.1
202205050010,2022-11-25,fr,9.2,13.6,14.9,10.8,10.3
202205050102,2022-11-05,sa,9.3,13.7,13.1,2.1,3.0
202205050203,2022-11-06,su,9.3,13.6,13.3,2.3,2.9
202205050305,2022-11-12,sa,9.2,14.7,13.8,2.5,2.8
202205050406,2022-11-13,su,9.4,14.0,13.0,2.7,2.9
202205050508,2022-11-19,sa,9.4,13.3,14.0,4.0,3.5
202205050609,2022-11-20,su,9.4,12.4,13.1,3.6,3.0
202205050711,2022-11-26,sa,9.3,14.0,14.7,9.2,9.5
202205050812,2022-11-27,su,9.3,13.3,13.5,8.7,8.5
202206010001,2022-01-04,tu,9.5,11.8,12.8,3.0,2.8
202206010102,2022-01-05,we,9.5,12.7,12.8,2.5,2.4
202206010103,2022-01-07,fr,9.5,12.7,12.2,6.7,6.1
202206010204,2022-01-08,sa,9.9,12.7,13.2,6.3,6.0
202206010305,2022-01-09,su,9.8,11.7,12.7,5.3,4.2
202206010406,2022-01-10,mo,9.6,12.2,12.4,4.9,3.7
202206010407,2022-01-14,fr,9.4,13.0,12.4,8.7,7.4
202206010508,2022-01-15,sa,9.9,12.1,13.5,8.4,7.6
202206010609,2022-01-16,su,9.7,12.5,11.8,6.5,5.0
202206010610,2022-01-21,fr,10.0,12.8,13.3,2.7,2.8
202206010711,2022-01-22,sa,9.6,11.5,12.4,3.3,1.6
202206010812,2022-01-23,su,10.0,11.8,11.5,1.5,2.1
202206020001,2022-02-25,fr,9.6,10.7,11.8,7.3,6.5
202206020102,2022-02-26,sa,9.5,12.1,13.1,6.1,5.8
202206020203,2022-02-27,su,10.1,11.2,12.5,5.0,3.5
202206020204,2022-03-04,fr,9.7,11.4,12.6,1.9,1.4
202206020305,2022-03-05,sa,9.6,11.2,12.8,2.3,2.0
202206020406,2022-03-06,su,9.9,10.1,11.7,2.5,2.0
202206020407,2022-03-11,fr,9.6,12.9,12.4,1.4,1.1
202206020508,2022-03-12,sa,9.8,10.7,11.8,2.3,2.4
202206020510,2022-03-18,fr,9.4,11.1,13.1,3.2,3.0
202206020609,2022-03-13,su,9.8,10.9,12.2,2.0,3.0
202206020611,2022-03-19,sa,8.6,16.1,15.7,16.9,15.9
202206020712,2022-03-20,su,8.7,16.1,14.9,15.8,14.2
202206020813,2022-03-21,mo,8.9,14.1,13.3,10.9,8.7
202206030001,2022-03-25,fr,9.7,12.9,11.6,9.7,11.4
202206030102,2022-03-26,sa,9.7,11.7,11.5,8.6,8.2
202206030203,2022-03-27,su,9.1,14.5,13.9,12.4,13.0
202206030204,2022-04-01,fr,8.5,14.0,14.0,15.5,16.1
